Index,year,month,day,latitude,longitude,zon.winds,mer.winds,humidity,air temp.,date
23254,1998,3,6,-5.03,-180.0,4.1,-5.3,,,1998-03-06
19653,1998,3,6,-4.98,-110.0,-5.7,3.6,91.8,27.4,1998-03-06
3020,1998,3,6,0.06,156.1,,,85.9,27.23,1998-03-06
11728,1998,3,6,-2.0,-155.0,-1.8,-5.0,82.0,28.2,1998-03-06
909,1998,3,6,-0.2,-124.4,,,,27.06,1998-03-06
24837,1998,3,6,8.02,-125.0,-2.3,-6.8,76.3,26.3,1998-03-06
15231,1998,3,6,5.14,-124.9,-0.4,-7.8,,,1998-03-06
22716,1998,3,6,-5.01,-170.0,,,85.7,28.38,1998-03-06
16141,1998,3,6,4.97,147.0,-4.7,-4.5,77.1,27.83,1998-03-06
24300,1998,3,6,8.04,-110.1,,,,,1998-03-06
2491,1998,3,6,0.0,-155.0,-3.6,-5.0,,27.6,1998-03-06
12793,1998,3,6,-1.92,164.4,0.1,-5.5,72.3,28.36,1998-03-06
3549,1998,3,6,0.0,165.0,-2.0,-4.0,87.6,27.11,1998-03-06
7465,1998,3,6,1.98,-155.0,-5.3,-5.4,,27.67,1998-03-06
13301,1998,3,6,-2.16,-170.0,0.1,-5.6,92.2,27.02,1998-03-06
12257,1998,3,6,-1.99,156.0,,,74.6,28.16,1998-03-06
8450,1998,3,6,1.99,165.0,-3.6,-4.2,88.1,27.9,1998-03-06
7919,1998,3,6,2.08,156.2,-3.4,-4.3,79.4,27.97,1998-03-06
19123,1998,3,6,5.03,-94.94,-1.7,-3.0,83.9,29.3,1998-03-06
10122,1998,3,6,-1.99,-110.0,-2.8,-0.9,79.8,29.05,1998-03-06
10657,1998,3,6,-2.03,-124.9,-0.4,1.4,81.6,28.4,1998-03-06
29545,1998,3,6,-8.29,-155.0,4.3,-2.2,84.7,28.44,1998-03-06
32212,1998,3,6,8.95,-140.4,-6.5,-5.9,75.0,25.61,1998-03-06
9730,1998,3,6,1.98,-95.0,-1.6,-1.5,77.6,29.77,1998-03-06
15731,1998,3,6,4.91,-139.9,-4.2,-6.6,78.7,27.53,1998-03-06
20189,1998,3,6,-5.02,-124.94,-2.2,1.2,83.4,28.4,1998-03-06
17746,1998,3,6,5.02,165.0,-5.5,-3.6,77.9,27.83,1998-03-06
25337,1998,3,6,7.98,-155.0,,,76.8,26.72,1998-03-06
30076,1998,3,6,-8.04,164.9,,,94.0,27.58,1998-03-06
17215,1998,3,6,4.99,156.1,-5.1,-3.4,77.6,28.34,1998-03-06
6888,1998,3,6,1.97,-140.0,-3.3,-6.2,,27.73,1998-03-06
26339,1998,3,6,7.98,165.1,-4.8,-4.5,80.6,,1998-03-06
14283,1998,3,6,-1.97,-95.0,-2.3,1.9,85.2,28.03,1998-03-06
1437,1998,3,6,0.02,-139.9,-1.3,-4.5,87.6,26.5,1998-03-06
20725,1998,3,6,-5.0,-139.9,1.0,-3.9,79.0,28.02,1998-03-06
16678,1998,3,6,4.99,-155.0,-7.1,-4.5,79.5,27.62,1998-03-06
27415,1998,3,6,7.99,-179.9,,,,26.77,1998-03-06
21262,1998,3,6,-4.99,-155.0,0.2,-2.5,83.4,27.56,1998-03-06
30614,1998,3,6,-7.98,-170.0,4.3,-2.9,82.5,28.58,1998-03-06
22178,1998,3,6,-5.0,165.2,4.9,-5.3,78.9,27.94,1998-03-06
429,1998,3,6,0.01,-109.94,1.2,-1.2,90.0,27.67,1998-03-06
31681,1998,3,6,-8.01,-95.1,-5.8,3.4,81.9,27.89,1998-03-06
8885,1998,3,6,1.97,-170.0,-2.8,-5.0,88.5,27.97,1998-03-06
28476,1998,3,6,-8.05,-109.94,-6.4,4.3,82.9,27.72,1998-03-06
5983,1998,3,6,1.97,-125.06,-1.4,-3.3,87.2,27.55,1998-03-06
4521,1998,3,6,0.08,-179.9,-3.4,-4.7,83.4,28.48,1998-03-06
4079,1998,3,6,-0.04,-170.0,-1.4,-6.3,85.3,28.27,1998-03-06
5457,1998,3,6,2.07,-110.1,1.3,-3.9,91.1,26.67,1998-03-06
4928,1998,3,6,0.12,-95.0,-0.4,-2.3,77.7,28.48,1998-03-06
27938,1998,3,6,8.05,-94.94,-2.8,-3.4,83.7,28.77,1998-03-06
9313,1998,3,6,2.02,-179.8,-4.2,-3.1,79.6,28.25,1998-03-06
29014,1998,3,6,-7.97,-125.0,-5.4,1.9,74.9,28.53,1998-03-06
25828,1998,3,6,8.09,156.0,-5.6,-3.1,80.2,27.25,1998-03-06
11192,1998,3,6,-2.02,-140.0,-1.2,-3.9,86.4,27.55,1998-03-06
1962,1998,3,6,0.0,147.0,-2.1,-5.0,78.6,28.06,1998-03-06
29015,1998,3,7,-7.97,-125.0,-4.7,0.9,72.8,28.53,1998-03-07
3550,1998,3,7,0.01,165.0,-2.7,-4.7,86.8,27.44,1998-03-07
25829,1998,3,7,8.09,156.0,-5.6,-2.9,79.1,27.3,1998-03-07
17747,1998,3,7,5.03,165.0,-3.5,-2.4,80.4,27.55,1998-03-07
8451,1998,3,7,2.0,165.0,-3.8,-3.9,87.7,27.94,1998-03-07
12258,1998,3,7,-1.99,156.0,,,75.0,28.44,1998-03-07
7466,1998,3,7,1.98,-155.0,-4.0,-6.9,,27.62,1998-03-07
7920,1998,3,7,2.08,156.2,-3.8,-4.1,80.6,28.05,1998-03-07
23786,1998,3,7,-5.02,-95.06,-5.2,3.7,84.9,28.39,1998-03-07
8886,1998,3,7,1.98,-170.0,-3.2,-5.1,90.5,27.84,1998-03-07
26340,1998,3,7,7.99,165.1,-4.5,-5.3,82.2,26.97,1998-03-07
14697,1998,3,7,4.97,-110.0,1.3,-6.3,80.7,28.58,1998-03-07
6358,1998,3,7,2.42,137.4,-4.8,-6.8,74.5,28.19,1998-03-07
31682,1998,3,7,-8.01,-95.1,-4.8,4.3,84.2,27.7,1998-03-07
4929,1998,3,7,0.12,-95.0,-0.7,-1.0,76.2,28.64,1998-03-07
26878,1998,3,7,8.01,-170.0,-6.2,-4.8,80.6,26.88,1998-03-07
21263,1998,3,7,-5.0,-155.0,1.8,-4.2,81.7,28.77,1998-03-07
23255,1998,3,7,-5.03,-180.0,5.2,-4.7,,,1998-03-07
20190,1998,3,7,-5.01,-124.94,-5.4,1.7,76.6,28.86,1998-03-07
10123,1998,3,7,-1.98,-110.0,7.0,-3.6,84.0,28.14,1998-03-07
19124,1998,3,7,5.03,-94.94,-1.4,-5.0,81.5,29.48,1998-03-07
25338,1998,3,7,7.98,-155.0,,,76.8,26.77,1998-03-07
32213,1998,3,7,8.95,-140.4,-6.0,-5.8,75.0,25.45,1998-03-07
430,1998,3,7,0.01,-109.94,4.7,-5.0,86.3,28.14,1998-03-07
18200,1998,3,7,4.98,-170.0,-5.8,-4.6,79.3,27.6,1998-03-07
16142,1998,3,7,4.96,147.0,-5.2,-2.7,83.4,26.81,1998-03-07
9314,1998,3,7,2.03,-179.8,-4.4,-4.4,80.4,28.27,1998-03-07
11193,1998,3,7,-2.01,-140.0,0.3,-4.6,86.4,28.03,1998-03-07
14284,1998,3,7,-1.98,-95.0,-0.3,0.4,81.6,28.6,1998-03-07
17216,1998,3,7,4.99,156.1,-4.7,-4.1,79.2,28.3,1998-03-07
1438,1998,3,7,0.02,-139.9,0.4,-4.4,88.0,26.61,1998-03-07
3021,1998,3,7,0.06,156.1,,,84.3,27.81,1998-03-07
4522,1998,3,7,0.08,-179.9,-3.0,-4.9,85.8,28.53,1998-03-07
28477,1998,3,7,-8.04,-109.94,-6.2,2.9,83.2,27.88,1998-03-07
910,1998,3,7,-0.19,-124.4,,,,26.47,1998-03-07
5984,1998,3,7,1.96,-125.06,-2.0,-1.1,84.7,27.7,1998-03-07
19654,1998,3,7,-4.98,-110.0,-1.0,0.9,96.3,25.6,1998-03-07
4080,1998,3,7,-0.04,-170.0,-3.0,-6.4,87.0,28.16,1998-03-07
5458,1998,3,7,2.07,-110.1,1.5,-6.3,83.5,28.27,1998-03-07
27939,1998,3,7,8.05,-94.94,-3.0,-3.8,81.0,28.81,1998-03-07
22179,1998,3,7,-5.0,165.2,3.9,-4.1,82.8,27.6,1998-03-07
30615,1998,3,7,-7.98,-170.0,5.0,-5.0,88.0,26.81,1998-03-07
16679,1998,3,7,4.99,-154.9,-6.4,-5.0,77.8,27.55,1998-03-07
20726,1998,3,7,-5.0,-139.9,2.7,-1.6,82.2,28.27,1998-03-07
1963,1998,3,7,0.0,147.0,-3.1,-4.0,77.1,28.02,1998-03-07
6889,1998,3,7,1.97,-140.0,-2.5,-6.5,,27.77,1998-03-07
9731,1998,3,7,1.98,-95.0,-1.6,-1.3,76.0,29.61,1998-03-07
10658,1998,3,7,-2.03,-124.9,-2.0,1.6,85.7,27.56,1998-03-07
11729,1998,3,7,-2.0,-155.0,-0.5,-7.2,84.2,28.4,1998-03-07
27416,1998,3,7,8.0,-179.9,,,,26.66,1998-03-07
2492,1998,3,7,-0.01,-155.0,-2.3,-6.8,,27.9,1998-03-07
12794,1998,3,7,-1.92,164.4,-0.4,-5.2,76.4,28.55,1998-03-07
24301,1998,3,7,8.04,-110.1,0.1,-5.9,78.2,27.34,1998-03-07
13302,1998,3,7,-2.16,-170.0,0.0,-6.3,85.5,28.89,1998-03-07
15232,1998,3,7,5.14,-124.9,-1.7,-8.2,,,1998-03-07
15732,1998,3,7,4.91,-139.9,-3.7,-7.3,80.0,27.34,1998-03-07
24838,1998,3,7,8.03,-125.0,-4.9,-6.3,78.2,26.22,1998-03-07
30077,1998,3,7,-8.03,164.9,,,93.3,27.66,1998-03-07
29546,1998,3,7,-8.27,-155.0,3.8,-0.6,84.3,28.88,1998-03-07
22717,1998,3,7,-5.01,-170.0,,,80.9,28.48,1998-03-07
4930,1998,3,8,0.11,-95.0,0.9,3.2,79.5,28.48,1998-03-08
22718,1998,3,8,-5.01,-170.0,,,88.1,26.94,1998-03-08
5459,1998,3,8,2.06,-110.1,1.4,-6.1,82.7,28.34,1998-03-08
17748,1998,3,8,5.03,165.0,-5.1,-3.7,81.6,27.98,1998-03-08
22180,1998,3,8,-5.0,165.2,3.6,-3.7,81.5,27.66,1998-03-08
25339,1998,3,8,7.98,-155.0,,,76.1,26.64,1998-03-08
2493,1998,3,8,0.0,-155.0,-2.7,-6.6,,28.06,1998-03-08
4081,1998,3,8,-0.03,-170.0,-1.0,-5.2,85.3,28.34,1998-03-08
16680,1998,3,8,4.98,-154.9,-5.9,-4.7,78.6,27.44,1998-03-08
29016,1998,3,8,-7.97,-125.0,-7.2,1.5,73.2,28.69,1998-03-08
8452,1998,3,8,2.0,165.0,-2.7,-3.3,86.5,27.88,1998-03-08
23787,1998,3,8,-5.02,-95.06,-3.8,2.3,87.0,27.62,1998-03-08
10659,1998,3,8,-2.03,-124.9,-1.6,-0.4,82.8,27.81,1998-03-08
31683,1998,3,8,-8.01,-95.1,-5.6,3.2,84.6,28.02,1998-03-08
9315,1998,3,8,2.03,-179.8,-2.0,-2.6,80.8,26.98,1998-03-08
27417,1998,3,8,8.0,-179.9,,,,26.73,1998-03-08
17217,1998,3,8,4.99,156.1,-4.7,-5.1,77.6,28.27,1998-03-08
15233,1998,3,8,5.14,-124.9,-2.9,-7.4,,,1998-03-08
7467,1998,3,8,1.98,-155.0,-4.7,-6.2,,27.56,1998-03-08
4523,1998,3,8,0.07,-179.9,-3.8,-3.6,86.5,28.4,1998-03-08
25830,1998,3,8,8.1,156.0,-5.3,-4.1,76.3,27.12,1998-03-08
26341,1998,3,8,7.99,165.1,-4.1,-5.0,79.0,27.06,1998-03-08
5985,1998,3,8,1.95,-125.06,0.4,-2.9,86.8,26.9,1998-03-08
3022,1998,3,8,0.07,156.1,,,83.5,28.02,1998-03-08
7921,1998,3,8,2.08,156.2,-3.9,-4.9,79.0,28.05,1998-03-08
18201,1998,3,8,4.97,-170.0,-4.9,-5.1,78.1,27.64,1998-03-08
24839,1998,3,8,8.02,-125.0,-4.0,-7.3,79.7,26.3,1998-03-08
1964,1998,3,8,0.0,147.0,-4.2,-4.2,80.1,28.25,1998-03-08
24302,1998,3,8,8.04,-110.1,-1.4,-6.4,75.8,27.45,1998-03-08
30078,1998,3,8,-8.03,164.9,,,93.5,27.48,1998-03-08
11730,1998,3,8,-2.01,-155.0,-1.6,-6.4,86.4,27.81,1998-03-08
431,1998,3,8,0.02,-109.94,2.9,-2.0,86.6,27.83,1998-03-08
21264,1998,3,8,-5.0,-155.0,0.7,-3.4,82.6,28.16,1998-03-08
11194,1998,3,8,-2.01,-140.0,2.4,-1.8,89.7,26.84,1998-03-08
23256,1998,3,8,-5.03,-180.0,3.9,-3.7,,,1998-03-08
8887,1998,3,8,1.97,-170.0,-2.1,-4.5,90.9,27.73,1998-03-08
29547,1998,3,8,-8.28,-155.0,4.1,0.0,86.1,27.97,1998-03-08
26879,1998,3,8,8.01,-170.0,-4.9,-5.4,73.4,26.83,1998-03-08
15733,1998,3,8,4.91,-139.9,-4.2,-6.2,79.6,27.34,1998-03-08
10124,1998,3,8,-1.98,-110.0,5.2,-1.6,85.6,26.77,1998-03-08
16143,1998,3,8,4.96,147.0,-4.6,-5.7,78.8,28.06,1998-03-08
1439,1998,3,8,0.02,-139.9,-0.1,-3.0,86.1,26.66,1998-03-08
19125,1998,3,8,5.03,-94.94,-0.7,-4.2,81.1,29.52,1998-03-08
13303,1998,3,8,-2.16,-170.0,0.9,-5.5,83.6,28.97,1998-03-08
3551,1998,3,8,0.0,165.0,-1.8,-4.2,84.4,27.45,1998-03-08
12795,1998,3,8,-1.92,164.4,-1.1,-5.7,76.0,28.55,1998-03-08
12259,1998,3,8,-1.99,156.0,,,77.9,28.56,1998-03-08
14698,1998,3,8,4.97,-109.94,0.5,-7.5,79.1,28.55,1998-03-08
28478,1998,3,8,-8.05,-109.94,-6.2,2.0,84.3,27.95,1998-03-08
14285,1998,3,8,-1.97,-95.0,1.9,2.5,82.4,28.39,1998-03-08
911,1998,3,8,-0.2,-124.4,,,,26.8,1998-03-08
30616,1998,3,8,-7.98,-170.0,8.4,-0.7,81.2,27.81,1998-03-08
27940,1998,3,8,8.05,-94.94,-0.8,-3.8,83.3,28.8,1998-03-08
20727,1998,3,8,-5.01,-139.9,5.1,0.6,87.8,27.4,1998-03-08
6359,1998,3,8,2.43,137.4,-4.9,-6.0,80.4,28.22,1998-03-08
20191,1998,3,8,-5.02,-124.94,-3.5,-1.8,74.0,28.81,1998-03-08
19655,1998,3,8,-4.97,-110.0,-1.6,1.4,91.4,26.23,1998-03-08
32214,1998,3,8,8.95,-140.4,-5.6,-5.5,76.2,25.66,1998-03-08
9732,1998,3,8,1.98,-95.0,-1.3,0.9,79.7,29.48,1998-03-08
6890,1998,3,8,1.98,-140.0,-3.4,-5.3,,27.69,1998-03-08
22719,1998,3,9,-5.01,-170.0,,,84.5,27.23,1998-03-09
8453,1998,3,9,2.0,165.0,-4.4,-4.0,91.8,27.69,1998-03-09
32215,1998,3,9,8.95,-140.4,-6.1,-6.0,80.5,25.84,1998-03-09
10125,1998,3,9,-1.98,-110.0,3.0,-0.7,81.3,27.86,1998-03-09
13304,1998,3,9,-2.15,-170.0,2.1,-3.3,83.2,28.97,1998-03-09
18202,1998,3,9,4.97,-170.0,-4.6,-6.0,76.0,27.56,1998-03-09
4931,1998,3,9,0.11,-95.0,6.5,1.3,83.1,27.9,1998-03-09
12260,1998,3,9,-1.99,155.9,,,78.3,28.44,1998-03-09
24840,1998,3,9,8.03,-125.0,-4.7,-5.6,78.9,26.19,1998-03-09
24303,1998,3,9,8.04,-110.1,-1.9,-5.4,77.4,27.31,1998-03-09
20728,1998,3,9,-5.0,-139.9,1.2,2.2,81.4,28.45,1998-03-09
4082,1998,3,9,-0.03,-170.0,0.0,-3.8,83.6,28.45,1998-03-09
15734,1998,3,9,4.92,-139.9,-3.8,-6.3,79.6,27.72,1998-03-09
5986,1998,3,9,1.96,-125.06,-3.1,-3.2,87.6,26.48,1998-03-09
28479,1998,3,9,-8.05,-109.94,-7.8,2.9,84.6,28.05,1998-03-09
11731,1998,3,9,-2.0,-155.0,1.5,-1.8,89.9,26.42,1998-03-09
7468,1998,3,9,1.98,-155.0,-2.5,-6.5,,27.48,1998-03-09
14286,1998,3,9,-1.99,-95.0,1.5,2.9,82.0,28.55,1998-03-09
3023,1998,3,9,0.06,156.1,,,82.3,28.27,1998-03-09
432,1998,3,9,0.01,-109.94,-0.4,-2.4,84.8,28.28,1998-03-09
17749,1998,3,9,5.02,165.0,-5.6,-5.8,79.6,28.06,1998-03-09
30617,1998,3,9,-7.97,-170.0,,,,,1998-03-09
6360,1998,3,9,2.43,137.4,-4.3,-4.6,85.2,28.02,1998-03-09
8888,1998,3,9,1.97,-170.0,-1.7,-4.6,90.9,27.62,1998-03-09
11195,1998,3,9,-2.01,-140.0,1.4,-1.7,84.0,27.6,1998-03-09
19126,1998,3,9,5.03,-94.94,1.0,-0.2,83.9,28.34,1998-03-09
23788,1998,3,9,-5.02,-95.06,-3.3,2.6,82.5,27.9,1998-03-09
26342,1998,3,9,7.98,165.1,-5.2,-4.6,77.4,27.16,1998-03-09
1965,1998,3,9,0.0,147.0,-3.9,-5.1,84.0,28.4,1998-03-09
9316,1998,3,9,2.02,-179.8,-3.8,-3.1,81.3,28.16,1998-03-09
16144,1998,3,9,4.96,147.0,-5.0,-5.3,78.0,28.03,1998-03-09
12796,1998,3,9,-1.92,164.4,-1.5,-4.6,76.4,28.52,1998-03-09
31684,1998,3,9,-8.01,-95.1,-6.0,3.3,85.7,28.17,1998-03-09
25831,1998,3,9,8.09,156.0,-5.4,-3.7,74.4,27.12,1998-03-09
10660,1998,3,9,-2.03,-124.9,-0.9,-1.6,83.2,27.66,1998-03-09
26880,1998,3,9,8.0,-170.0,-5.1,-5.6,70.3,26.8,1998-03-09
17218,1998,3,9,4.99,156.1,-4.3,-4.1,80.0,27.95,1998-03-09
912,1998,3,9,-0.2,-124.4,,,,25.23,1998-03-09
29017,1998,3,9,-7.97,-125.0,-6.7,1.3,71.9,28.53,1998-03-09
21265,1998,3,9,-4.99,-155.0,1.3,1.5,86.4,27.25,1998-03-09
9733,1998,3,9,1.98,-95.0,3.4,-0.1,85.5,28.34,1998-03-09
27941,1998,3,9,8.05,-94.94,-0.2,-4.8,87.5,28.17,1998-03-09
19656,1998,3,9,-4.97,-110.0,-5.7,0.1,87.8,27.62,1998-03-09
16681,1998,3,9,4.98,-154.9,-5.8,-4.7,78.6,27.52,1998-03-09
25340,1998,3,9,7.98,-155.0,,,76.1,26.77,1998-03-09
14699,1998,3,9,4.97,-110.0,-2.8,-5.6,76.6,28.5,1998-03-09
22181,1998,3,9,-5.0,165.2,1.7,-4.4,80.2,28.3,1998-03-09
6891,1998,3,9,1.98,-140.0,-2.7,-5.2,,27.48,1998-03-09
23257,1998,3,9,-5.03,-180.0,4.6,0.3,,,1998-03-09
27418,1998,3,9,8.0,-179.9,,,,26.77,1998-03-09
20192,1998,3,9,-5.02,-124.94,-4.4,1.1,80.4,28.55,1998-03-09
5460,1998,3,9,2.07,-110.1,-2.2,-4.1,86.5,27.64,1998-03-09
4524,1998,3,9,0.08,-179.9,-3.2,-3.9,87.2,28.27,1998-03-09
3552,1998,3,9,0.0,165.0,-3.4,-4.2,,,1998-03-09
30079,1998,3,9,-8.04,164.9,,,92.0,28.38,1998-03-09
29548,1998,3,9,-8.28,-155.0,3.6,1.4,82.1,28.64,1998-03-09
15234,1998,3,9,5.14,-124.9,-2.4,-7.2,,,1998-03-09
1440,1998,3,9,0.02,-139.9,0.2,-2.1,82.4,27.12,1998-03-09
7922,1998,3,9,2.08,156.2,-4.1,-4.7,80.2,28.1,1998-03-09
2494,1998,3,9,-0.01,-155.0,0.4,-5.0,,27.55,1998-03-09
433,1998,3,10,0.02,-109.94,1.4,1.0,87.8,27.73,1998-03-10
12797,1998,3,10,-1.92,164.4,-2.9,-3.0,78.4,28.77,1998-03-10
30080,1998,3,10,-8.04,164.9,,,93.4,28.52,1998-03-10
27942,1998,3,10,8.05,-94.94,-2.4,-6.2,84.4,28.77,1998-03-10
3553,1998,3,10,0.01,165.0,-5.0,-3.1,,,1998-03-10
24304,1998,3,10,8.04,-110.1,-1.2,-6.2,79.4,27.39,1998-03-10
4083,1998,3,10,-0.02,-170.0,-0.1,-5.7,84.5,28.38,1998-03-10
5461,1998,3,10,2.07,-110.1,-0.5,-4.6,90.7,27.06,1998-03-10
6361,1998,3,10,2.43,137.4,-3.5,-5.1,86.4,27.55,1998-03-10
20729,1998,3,10,-5.0,-139.9,2.0,-2.7,84.6,28.06,1998-03-10
9317,1998,3,10,2.03,-179.8,-5.7,-3.6,81.3,28.38,1998-03-10
14700,1998,3,10,4.97,-110.0,-1.6,-7.4,84.0,28.1,1998-03-10
23258,1998,3,10,-5.03,-180.0,3.7,-2.5,,,1998-03-10
9734,1998,3,10,1.98,-95.0,1.8,1.1,90.4,27.48,1998-03-10
30618,1998,3,10,-7.97,-170.0,5.7,-1.9,82.1,,1998-03-10
28480,1998,3,10,-8.05,-109.94,-7.7,3.5,83.2,27.92,1998-03-10
11196,1998,3,10,-2.01,-140.0,-0.2,-4.9,87.7,27.62,1998-03-10
19127,1998,3,10,5.03,-94.94,,,,29.22,1998-03-10
29549,1998,3,10,-8.28,-155.0,2.4,1.4,78.9,29.16,1998-03-10
10126,1998,3,10,-1.98,-110.0,0.1,3.0,82.1,28.02,1998-03-10
12261,1998,3,10,-1.99,155.9,,,77.1,28.52,1998-03-10
8889,1998,3,10,1.98,-170.0,-2.4,-5.2,89.3,27.66,1998-03-10
20193,1998,3,10,-5.02,-124.94,-5.3,-0.4,80.4,28.94,1998-03-10
16145,1998,3,10,4.96,147.0,-4.8,-5.7,72.1,27.98,1998-03-10
26881,1998,3,10,8.0,-170.0,-6.1,-5.7,72.4,26.83,1998-03-10
15735,1998,3,10,4.92,-139.9,-4.4,-7.6,77.9,27.53,1998-03-10
913,1998,3,10,-0.2,-124.4,,,,27.19,1998-03-10
13305,1998,3,10,-2.15,-170.0,2.6,-2.6,88.7,27.66,1998-03-10
1441,1998,3,10,0.02,-139.9,1.1,-5.2,84.3,27.2,1998-03-10
11732,1998,3,10,-2.0,-155.0,2.1,-5.8,84.6,27.38,1998-03-10
21266,1998,3,10,-4.99,-155.0,3.8,-2.0,87.7,27.06,1998-03-10
6892,1998,3,10,1.98,-140.0,-3.1,-7.6,,27.77,1998-03-10
25832,1998,3,10,8.1,156.0,-4.6,-3.0,74.4,27.2,1998-03-10
27419,1998,3,10,8.0,-179.9,,,,26.89,1998-03-10
5987,1998,3,10,1.98,-125.06,-4.2,-2.7,86.0,27.62,1998-03-10
29018,1998,3,10,-7.97,-125.0,-6.5,1.0,76.2,28.69,1998-03-10
31685,1998,3,10,-8.01,-95.06,-6.4,4.4,84.2,28.05,1998-03-10
17219,1998,3,10,4.99,156.1,-4.3,-5.7,78.0,28.34,1998-03-10
15235,1998,3,10,5.14,-124.9,-1.8,-7.2,,,1998-03-10
26343,1998,3,10,7.99,165.1,-5.2,-3.5,81.4,27.12,1998-03-10
10661,1998,3,10,-2.04,-124.9,-2.2,-2.1,81.1,28.05,1998-03-10
24841,1998,3,10,8.03,-125.0,-4.1,-6.9,80.8,26.27,1998-03-10
14287,1998,3,10,-1.97,-95.0,0.6,-1.1,88.0,26.98,1998-03-10
25341,1998,3,10,7.97,-155.0,,,74.5,26.64,1998-03-10
7923,1998,3,10,2.08,156.2,-4.1,-1.4,85.8,27.5,1998-03-10
23789,1998,3,10,-5.02,-95.06,-4.8,2.6,84.5,28.5,1998-03-10
19657,1998,3,10,-4.97,-110.0,-6.2,3.1,84.1,28.02,1998-03-10
3024,1998,3,10,0.06,156.1,,,81.9,28.38,1998-03-10
7469,1998,3,10,1.98,-155.0,-2.5,-6.3,,27.75,1998-03-10
1966,1998,3,10,0.0,147.0,-3.5,-5.5,82.4,28.4,1998-03-10
16682,1998,3,10,4.98,-154.9,-5.2,-6.4,79.1,27.44,1998-03-10
4525,1998,3,10,0.07,-179.9,-4.8,-3.5,86.2,28.53,1998-03-10
8454,1998,3,10,2.01,165.0,-5.6,-2.7,92.2,27.7,1998-03-10
17750,1998,3,10,5.03,165.0,-6.0,-3.3,80.4,28.08,1998-03-10
22182,1998,3,10,-5.01,165.2,1.2,-3.7,77.2,28.48,1998-03-10
2495,1998,3,10,0.0,-155.0,-1.0,-6.2,,27.34,1998-03-10
22720,1998,3,10,-5.01,-170.0,,,83.3,28.45,1998-03-10
18203,1998,3,10,4.97,-170.0,-5.9,-5.1,75.6,27.72,1998-03-10
4932,1998,3,10,0.13,-95.0,4.1,1.3,89.7,25.83,1998-03-10
32216,1998,3,10,8.96,-140.4,-5.8,-6.9,78.8,25.69,1998-03-10
4526,1998,3,11,0.08,-179.9,-3.7,-5.4,86.8,28.61,1998-03-11
15236,1998,3,11,5.14,-124.9,-2.0,-8.8,,,1998-03-11
22721,1998,3,11,-5.01,-170.0,,,85.3,28.06,1998-03-11
2496,1998,3,11,0.0,-155.0,-0.3,-3.1,,27.27,1998-03-11
27420,1998,3,11,8.0,-179.9,,,,26.89,1998-03-11
18204,1998,3,11,4.97,-170.0,-7.2,-4.5,79.3,27.6,1998-03-11
914,1998,3,11,-0.21,-124.4,,,,27.56,1998-03-11
1442,1998,3,11,0.02,-139.9,3.4,-4.5,80.6,27.4,1998-03-11
13306,1998,3,11,-2.15,-170.0,-0.5,-5.5,87.1,28.3,1998-03-11
12798,1998,3,11,-1.92,164.4,-1.8,-3.6,82.5,28.31,1998-03-11
19128,1998,3,11,5.03,-94.94,,,81.1,29.6,1998-03-11
434,1998,3,11,0.02,-109.94,0.3,-1.3,88.1,27.27,1998-03-11
28481,1998,3,11,-8.05,-109.94,-6.0,2.0,82.9,27.95,1998-03-11
6893,1998,3,11,1.96,-140.0,-1.2,-6.5,,27.69,1998-03-11
9318,1998,3,11,2.02,-179.8,-4.7,-4.9,79.2,28.31,1998-03-11
22183,1998,3,11,-5.0,165.2,1.0,-2.5,76.7,28.69,1998-03-11
1967,1998,3,11,0.0,147.0,-0.4,-5.5,79.8,28.06,1998-03-11
16683,1998,3,11,4.98,-154.9,-5.3,-5.6,77.8,27.39,1998-03-11
4084,1998,3,11,-0.02,-170.0,-2.8,-6.1,84.5,28.55,1998-03-11
27943,1998,3,11,8.06,-94.94,-5.1,-5.6,82.1,29.14,1998-03-11
3025,1998,3,11,0.06,156.1,,,78.4,28.42,1998-03-11
9735,1998,3,11,1.99,-95.0,-0.3,-3.5,83.4,29.02,1998-03-11
19658,1998,3,11,-4.98,-110.0,-6.3,1.6,84.6,28.33,1998-03-11
30619,1998,3,11,-7.98,-170.0,,,,28.34,1998-03-11
14288,1998,3,11,-1.97,-95.0,2.0,-0.3,76.4,28.94,1998-03-11
10662,1998,3,11,-2.03,-124.9,-1.3,-1.3,77.4,28.81,1998-03-11
11733,1998,3,11,-2.0,-155.0,2.6,-2.1,84.2,27.38,1998-03-11
24842,1998,3,11,8.02,-125.0,-4.2,-7.3,77.4,26.45,1998-03-11
21267,1998,3,11,-5.0,-155.0,4.8,-0.6,86.0,27.1,1998-03-11
5988,1998,3,11,1.97,-125.06,-3.6,-3.9,86.4,27.89,1998-03-11
29550,1998,3,11,-8.28,-155.0,2.7,-0.6,83.2,28.44,1998-03-11
11197,1998,3,11,-2.01,-140.0,0.7,-5.6,89.7,27.2,1998-03-11
20730,1998,3,11,-5.01,-139.9,2.7,-3.0,85.4,27.2,1998-03-11
16146,1998,3,11,4.96,147.0,-3.4,-6.0,75.0,27.83,1998-03-11
15736,1998,3,11,4.92,-139.9,-3.5,-6.2,76.7,27.48,1998-03-11
5462,1998,3,11,2.08,-110.1,-4.2,-4.2,85.2,27.6,1998-03-11
